time_sec,heart_rate_bpm,spo2_percent,bp_systolic,bp_diastolic,motion
148,75.96896342648708,97.69626385618984,114.80185460790541,79.33264835438095,0.22609707828084488
149,74.35237889203685,97.797819003655,119.91841393826988,75.24391176309607,0.2148492336616593
150,75.60420326830973,97.65686043212246,124.90691996137517,86.711159018982,0.21252464251729383
151,79.2857102610017,97.28366435513017,123.34708095593443,76.70715899410365,0.2173224104748488
152,77.60646232086935,98.0729182351077,119.79873550789586,82.91724726615311,0.16599876392107546
153,76.55797191946225,98.29264971825818,110.5414280551425,74.79719292098342,0.21161268485805018
154,77.02026599646682,98.25744179803819,111.02004259295141,79.13860526068689,0.21465362366493407
155,74.42718102053476,98.40996262631762,112.08347205186442,83.97182852181186,0.16428242909868163
156,76.39339116834283,98.16217010500743,117.44778896616725,79.00122331013283,0.29328872555723784
157,74.51660435850545,97.73363725089155,118.11441063153276,78.52620049853589,0.2236916460455894
158,75.06146187043504,98.4198319322156,112.62294299452988,80.04254507339472,0.14043482513986758
159,80.60658143114547,97.32124123007904,125.11256396848007,74.6559884302603,0.2328276804316915
160,72.78512946637561,97.54966430874376,113.68115461389729,73.90341237181593,0.15126591648863394
161,74.54584861403765,97.51789996428838,113.14720478966495,82.85694593077571,0.23935423018712262
162,72.97420753282331,98.54002802956965,120.44117876942974,78.3111602975288,0.2579297789503702
163,,,,,0.1589658840824145
164,76.11105023275815,98.2436526185225,130.27427309906582,84.47273206860284,0.2481688064622161
165,74.63313114599579,98.53596493260589,122.91272527251589,84.79457043598185,0.22063904634682494
166,81.90884606531752,97.560358608794,127.8991485936181,73.51596686169465,0.2411030079997245
167,76.13714488309398,98.1742975599305,113.93971674136719,77.2086828469844,0.2948396491326974
168,80.13251761087606,97.93741278580842,130.798696303305,82.15034122817522,0.1877305941998565
169,78.99716545699833,98.42344105194246,110.69257774722256,82.2120066876146,0.16231319178212553
170,75.420561629087,97.9423878837239,117.48080373056159,88.99775033678516,0.15552427851872386
171,82.40264995534838,97.80752855579496,122.80326259789388,76.36954586706767,0.1592094857517281
172,77.12659770037583,98.2704542592805,111.97391492152028,84.67267360581639,0.1961449145292948
173,81.00086617486913,98.43808458359561,115.36474954037332,81.48909844015417,0.2170575987408322
174,80.62992241228255,97.6658274025766,114.57038735355182,73.43905653334612,0.21383453996650095
175,77.8694483759148,97.96946216432382,118.44889496375133,77.80873905309362,0.2413591624518012
176,78.60472974745433,97.47077968317917,127.10791428336337,81.0501120492933,0.20065009459389535
177,78.70863587946248,96.75096949125353,120.08412533143905,73.18253316681493,0.27267670385786585
178,72.82505418362535,98.10022981570687,117.68468027882992,71.70437598011341,0.1867671583381022
179,77.4348190651064,98.30445267812732,105.578378164109,72.95502968545343,0.33600845832948095
180,79.78038771071934,98.13103340454336,122.3337760241929,81.03653462033735,0.2312833673882503
181,80.63687889183791,97.02521914112282,123.95007704489089,78.06133096506625,0.15714212217918588
182,73.82442787609283,97.82457528496177,111.49990116094894,77.52017721074553,0.1464553750969444
183,78.09592049032217,96.89082611997446,119.66513820138739,77.65751265933709,0.22412362076215928
184,76.72432079051744,98.68485055382709,120.96504095166023,74.30351035336825,0.18882686073370747
185,76.23376909565565,97.45697270894095,124.82300878651847,78.17438726863956,0.2357000247046046
186,77.57432475157135,98.62770180472995,116.37615770877262,72.71840780771265,0.22366188122867725
187,76.97642679343863,98.47293482184207,115.62319819457602,84.75056455743562,0.19635855436715638
188,77.6860325625764,97.54970482373197,117.7175135076582,86.76931888270887,0.15766031409657977
189,80.16199997629143,97.43360752436612,126.42218526388692,70.69574514644331,0.12425763876570678
190,78.54898239518066,98.17518510819318,125.21922721086335,78.12348136270364,0.17767425239664897
191,77.56711623227233,97.57783798140846,119.89327348913793,78.3839542774608,0.24281993971617363
192,82.01292799206583,98.0512423210791,125.09888263594144,79.3020619735319,0.2107046872065102
193,79.25725798856395,97.75858620459654,108.1565439657392,84.0061216974976,0.1377130610644006
194,76.12808053409502,97.10942079276718,123.95827103046763,78.13515687122428,0.2086590462925591
195,72.82534941665932,96.88476599043777,114.40616918593076,79.64699414907486,0.21926586898644185
196,73.08583698647895,98.1133421242473,128.8351224719793,91.91621985520555,0.15580712818994336
197,79.19842164716226,97.71922112683468,114.67877644033388,79.55482836957877,0.2076862552972764
198,74.47562270119384,97.72345509154293,115.73618917383178,87.06495944119763,0.20291043592230001
199,72.93790900087207,98.3479319195469,122.81211865065589,82.00795062955534,0.14285148510846885
200,74.19318419215426,98.58672113831622,123.29477067390518,77.7851640276966,0.21788936801741418
201,74.47364444836172,97.8637276393191,117.76833960616408,77.11706405129827,0.22803922631841173
202,79.26360834515246,97.82970064654506,121.85702017211516,79.97090962000118,0.25415256215876386
203,76.23158974950942,98.25007151655694,122.47689907664244,75.49410750101377,0.2526901026017452
204,71.76591912802166,97.32153221515021,121.96557328029017,76.5445361344172,0.13111653160214545
205,76.12429068581419,98.11157652737384,117.97722541220801,78.30775759589689,0.15310874800424387
206,77.18719018845401,98.27594298591107,122.52605512042845,81.17337416770891,0.225751763360433
207,75.08196051234489,98.34011510420882,127.03185202508247,87.30398884696419,0.22568929754561046
208,79.98805122569098,97.03162364874876,113.87255760390586,78.06018229280694,0.2257523843153024
209,,,,,0.39263657453273604
210,79.86421353105499,97.56086837358826,120.13627816180289,73.4884086136718,0.22854452553465837
211,78.51969736509814,98.04994347720461,114.71887979665983,84.24115456354927,0.25677828200902997
212,79.4480257780141,98.240372289884,110.9829813288637,73.11326970029218,0.24770008817466013
213,73.2706557469944,98.748355203723,125.46561487940978,83.19354588840574,0.2325695625652899
214,76.53572584438012,97.75251725981596,108.85605866986874,79.67630018687278,0.18423653776798274
215,76.44405003280441,97.7512137508454,117.98808651237832,79.51738822904085,0.23794846102466338
216,71.82069841570527,98.57483600943938,123.79472159879336,78.79894112832467,0.16135873927312142
217,79.58239490429521,98.14828846926515,121.33349894751036,74.7949895024316,0.18815906966299956
218,73.73131506592168,98.63382575559399,118.06375317010524,75.00691796052479,0.17573182260854484
219,74.54582574008235,98.14436400150491,114.51280211732521,83.34608062415593,0.20409370696931614
220,74.08644896194666,97.42144169064336,121.71933906573969,80.04774712072555,0.31573292833367544
221,77.82173553761622,97.3334358226111,115.05802780766564,78.76977305927495,0.1066367403704126
222,72.00026087048799,97.22424387547053,121.32966293159132,81.77359180254423,0.2343130095187257
223,77.65751783249257,98.33102591737924,120.70458824117378,80.40524113288501,0.11936420644051741
224,79.3215826964596,98.5942984115435,120.75516454527568,76.82827380024048,0.17640340671052834
225,78.32518717153093,98.9246810706932,116.79840620410292,89.84398490337033,0.2544475298483683
226,78.50649003867964,98.42155266616162,130.17504554667394,82.96302551401243,0.20321400095477316
227,78.26267886539806,98.58141928876749,121.79103316935188,80.50827429343822,0.1461127611035347
228,73.2578147868438,97.70999183367316,118.60645537890177,77.94555479114425,0.1642348145370016
229,80.88001145701664,97.42179209162808,121.32135286530902,83.81103875677677,0.23397988744673381
230,74.72078672006496,98.42503966620878,116.12769178037846,76.84972852109561,0.1634816684141432
231,76.22068630626356,98.2088403761197,118.06847750761047,76.51290103612294,0.21082292947909875
232,75.36439284473562,98.05372218717045,131.95959966059758,86.77330254296153,0.2022785919951907
233,77.60216558294032,98.1936857403165,116.16309596778845,80.12270070428283,0.16741998261970917
234,75.45479839102178,98.1615927412291,119.61113649867792,76.94660325313956,0.3071972044662663
235,76.76117184832117,98.64190842992679,117.71947575125117,80.02274279215871,0.23169595111590058
236,71.95898151571726,98.64749279240847,114.80183028587611,83.4007462153935,0.09874287066711965
237,79.9037411529111,98.27211017617017,122.10542495109902,82.48501781582077,0.2093227157384714
238,78.13633198773857,98.42290143628146,120.18236088327104,83.8970490523458,0.1669106767615806
239,75.75722784214827,98.25703127621239,124.55513654499964,75.00177638904208,0.2426216667398112
240,74.67263863480221,97.76941513398269,124.05288960165002,83.79659664669938,0.160373963078365
241,78.2422073701386,98.37828233745657,124.50353859520997,79.28376489579541,0.19426317792665507
242,74.39512809228209,97.30275246557036,115.40898313574503,80.3564030668155,0.22524936394902287
243,77.01458907457894,98.52694577614794,123.20480399601549,84.83797797457912,0.24328775970850608
244,79.42696781552434,97.40273853011698,123.32635753145047,82.81090269308515,0.1399851796472112
245,73.80054773458393,98.14290164339737,114.89468500896572,81.40420992381871,0.1832749382079526
246,77.29282847828617,97.57742302078692,118.4069187888638,72.06401326741218,0.1762527344419522
247,77.07413283684444,98.27669449153721,112.71943951760517,79.81799257847885,0.16733353837131443
248,76.6494470919967,97.98303738703605,123.34811316190142,76.86129844971799,0.28827271201405485
249,74.9719636331453,97.20262202091834,123.32511234721987,82.84418121758945,0.22024908554804778
250,79.56676038914097,98.21034981550923,127.15181399559178,83.96383274814265,0.13695580228324775
251,74.86333363427579,97.71103961158364,118.85600746092827,78.79187590886895,0.24589309735273882
252,71.62545656790508,98.44057336040669,122.25734793281899,77.33183409684526,0.3061078098506317
253,78.61623180618402,98.0006628443672,124.93867550512654,86.22520318206374,0.25162326302755733
254,72.23141665742992,98.19771049269401,116.23054235722654,77.58740973194523,0.12403150170229933
255,78.25954153031161,97.5212155224924,115.4701742934115,75.221849971855,0.17578829635668744
256,80.77828802184044,97.70533388428632,116.38557399461918,76.66931538792423,0.26334555745933114
257,77.99790815541758,97.77068068194946,118.25352265897389,77.78000244754315,0.16461652671906096
258,79.7106444938133,98.42835124012127,115.64722822176924,76.5545477882018,0.22219097140731142
259,82.66795633905001,98.83868854390275,116.60086145019388,83.3815655331123,0.23873170267146684
260,78.93510601443697,97.59741412412856,124.40457584516622,71.20834621770396,0.15365347642109586
261,77.31863457547342,98.53842407232884,119.51826684252853,76.46975835421789,0.19702373219691
262,80.15733998738038,96.91516129113715,121.53349186829718,79.81001021818055,0.03793663299654637
263,81.26633355937949,97.40290529945385,117.24641605940712,80.84098488000917,0.1487806179332855
264,81.56822456713101,97.52061077190662,116.9181728540883,86.76733935009834,0.187371592430342
265,74.45035022352003,97.32374565527964,121.42777944770198,86.18095085105475,0.13761084090175754
266,72.83460162901444,97.2082058051062,120.63031164001703,73.59705137622183,0.2816205651965818
267,74.20579696773557,98.2064994560689,123.88993339154034,72.36780823772168,0.12849293110196838
268,78.3097033327769,97.89296615113606,126.50796499001997,80.099885049484,0.17799777566515082
269,76.86846133406216,98.18970269880255,116.54293897861798,77.30725905414765,0.20653702886430458
270,76.21284998400898,98.34523634306076,124.30592268881891,75.23189463206725,0.27206366445330576
271,77.5448913027825,98.13280849658626,114.60096916153418,80.06448358984262,0.12820689244102804
272,72.32622716203775,98.32888158807519,130.3688934140164,80.92278927333774,0.258158187607748
273,76.77391272473473,97.96523385687887,116.06847973430835,76.6441262414233,0.20051165305097937
274,79.37181891932069,97.40650330584712,123.4531528487838,77.50366101985003,0.15092456744760246
275,78.15051448671714,98.5289070904104,114.56379830627667,76.95183389044941,0.22310517371316355
276,78.4894197255318,97.70544393360943,119.23954556926601,78.35403503511488,0.20995298477867352
277,80.93696044652096,97.53220185061879,127.72866571076759,82.16577639755894,0.16998915614206028
278,76.17203423153967,97.9110410620978,115.91147924006964,75.68837655539366,0.20349010424950095
279,74.2579335668278,97.54359454035175,131.02093083943112,77.4372600260096,0.18073432015691202
280,79.95372987942503,97.79128480900529,119.97362201445478,78.402871427658,0.2056758672625624
281,80.08328655307079,98.17202696078174,124.87856268991332,79.97299037937944,0.23310653372605233
282,78.55590886113407,98.17417086962307,122.01472286751802,81.10393797164988,0.27930084080726764
283,75.44902428236502,97.55108496678719,122.28520032798184,88.16903136204317,0.13810922505865755
284,77.06937500226338,97.75614731352563,112.86943141428448,82.28850287043356,0.30665166873281335
285,71.8592945606119,98.53716650238512,117.63573603510977,82.38372538815666,0.10239561002387491
286,79.63468646792617,98.24820005886697,125.97988231241852,78.93354794688184,0.19241074524822085
287,79.77802266069891,99.03753251967427,118.27839399115001,76.08053681721027,0.2294158603242288
288,72.5065318267845,98.59006408687077,120.69416041358906,77.88714394060086,0.21404959338675164
289,78.74016752919145,98.57214653427997,112.26288935815424,77.15867003914043,0.16886502400897033
290,77.48918088343176,97.3060657247721,117.31211529499627,81.56892270221826,0.18959388748213624
291,73.1150236138344,98.3819301758167,125.61519648815732,73.39487430550507,0.17534995326705835
292,72.5304958135594,97.97344659915154,113.5868528403653,82.37013487834898,0.17053176215278942
293,77.75353354579326,97.72450909823087,123.58539518498083,79.5310416422559,0.24248010485105126
294,75.27406790971784,98.08400767026626,120.88889069292493,82.93339293075616,0.2178507742982524
295,,,,,0.1653545202369673
296,79.50768516031765,98.25041579550211,118.60037728838996,76.39452114063101,0.24497999377166255
297,77.87151832059715,97.56076309932897,117.54485150961007,78.37332512384623,0.21536497604383048
298,78.18991893898303,98.37122945679631,117.99014513971518,78.27740298898469,0.24064310594194802
299,80.55158154249031,97.68120622896201,124.64870112405579,83.22539364429971,0.23148144209618063
300,83.97780848188214,93.51039442818215,117.83978092877612,83.18721933222827,0.9559688815899439
301,83.02807386815188,93.25037783496144,129.03795161096153,87.62009233414167,0.969409580126199
302,79.02826969274774,93.2926197428322,121.49766251521606,78.01803142192841,1.0347833123922106
303,91.10878658838122,93.78517435622027,117.11869035485864,66.60979761404963,1.0279371454077206
304,78.4008230999536,92.88195600879206,124.86682976242807,78.36230970787673,0.9963735524378401
305,75.44883953134513,98.97259753713847,123.11947971538288,80.92263170083343,0.2058663691654391
306,71.81301466288896,97.08945696535275,111.72911779886171,82.85812276420867,0.26388324478942127
307,77.76414783244044,97.70116615837257,114.82764321491231,81.21441708513488,0.17042143055820852
308,76.9845196908058,98.18510594497087,119.42289849398794,78.0148898676412,0.22735486905850188
309,78.57470196474776,98.29215708321766,112.08196032789901,86.85665742966222,0.1898903673783053
310,71.05646014581032,97.94976213971415,130.45264950985808,75.8650567977511,0.189115939838639
311,80.05567778133334,97.97130464849923,124.1111609101967,78.90142060575265,0.2549388425993595
312,74.2026032307331,98.20527504266381,119.93333576481768,75.68036063655677,0.24127081744940151
313,76.17388437364336,97.88446526127116,118.28646723193368,80.07830704836068,0.24067548180003193
314,79.58127934737698,98.69659062896746,117.001681728205,86.35602303509148,0.26527394035771645
315,77.13783183089318,98.4196745571158,110.17983921014545,79.43629630440475,0.20105019208163796
316,77.57242728498376,98.43641217550282,111.33563174177185,79.46080059162608,0.2340976485647482
317,78.64001626389424,97.5169216383148,129.50560365633802,73.21615196649097,0.18448666217032722
318,77.74249056266765,97.96030578779715,127.86799819616293,78.852031256836,0.2162083176244221
319,75.27981090475392,97.84976702563965,117.12111122537979,84.6019482001334,0.19349284728161578
320,75.88021396147126,97.49719931215526,124.53999578091229,78.9990553373717,0.20484979824963592
321,,,,,0.2297578512718457
322,73.38476325157224,97.7311771211101,123.12143978324421,84.42285830337318,0.15908896583832638
323,80.03957487070377,98.32770191492511,112.87411117749647,78.74574354811774,0.304619363784273
324,76.87415471373843,97.46490421855283,110.9591103873492,85.16821452890849,0.1496991309250149
325,76.16242219928324,98.8595203064209,125.91297179534945,74.86144161844902,0.1392905693606134
326,80.31443057911963,97.55183367070397,110.10350848481585,82.71141589936413,0.2579055436750034
327,76.25320230857183,98.10965116860022,119.25903229308743,86.58531683078182,0.2395831346981468
328,76.00986190234195,98.39592965519404,118.16148836891107,84.03142758981966,0.23120599085260776
329,75.10466156027397,97.71467978489994,117.69924519161796,72.5309057934589,0.231417275463214
330,77.37203600208055,98.42623432171648,121.57225411145329,77.44678703427647,0.1993876613576543
