time_sec,heart_rate_bpm,spo2_percent,bp_systolic,bp_diastolic,motion,hr_mean_30s,hr_std_30s,hr_slope_30s,spo2_mean_30s,spo2_delta_from_baseline,spo2_seconds_below_94,spo2_slope_60s,sys_bp_mean_60s,sys_bp_slope_60s,motion_mean_10s,high_motion_flag,pca_reconstruction_error,pca_anomaly,pca_score_norm
86,73.69178471552188,98.61014144820886,122.31131232227102,80.89320935820882,0.2457701058851037,75.539489801562,2.871827566707686,0.0637121558503217,97.866581642282,-0.101148211995607,0.0,0.0025720133366021,120.20766891310136,-0.0333673980259604,0.1925370024641759,0,0.022611656949045086,0,0.030893141287585586
87,78.06199815019329,97.4616604362645,113.8371197269226,83.93392758218076,0.2164375554829842,75.62744054935828,2.9083230308058865,0.0791863061211439,97.85094906107469,-0.1167807932029489,0.0,0.0018285725955171,120.05466440507776,-0.0390486817985352,0.1956757947648037,0,0.03106358348277274,0,0.04275436287553791
88,73.05751493020982,97.6187403804267,118.9840963168956,84.1364399620144,0.173511989811648,75.58350989372717,2.9376922939696875,0.0539716170417267,97.8181302711745,-0.1495995831031251,0.0,0.0015610023214262,120.11339481981956,-0.0485908181846687,0.192568189863291,0,0.03085988497671848,0,0.04246849750415745
89,78.75124358662131,98.51815144603624,116.13841078638583,82.36814730327993,0.2256633716556678,75.61970460850233,2.9707308058042408,0.0887664861925082,97.8608547836522,-0.1068750706254206,0.0,0.0032563725746034,120.05230777517195,-0.0556322046976381,0.2050723716018622,0,0.04484922661053082,0,0.06210078847664331
90,76.7159636593449,97.70223253240808,124.75128596934272,75.74402553373778,0.204853877467402,75.73816472224544,2.9400520741206244,0.0788905434270896,97.86851402420209,-0.0992158300755505,0.0,0.00342734203402,120.06802319246977,-0.0415627699660299,0.20665611878779,0,0.029978245384100637,0,0.041231226625497774
91,81.9070577300878,98.4502665386658,126.35762073826967,86.64437564758686,0.2484322495266444,76.03729272098477,3.097142545650957,0.0993453914010573,97.8814184465537,-0.0863114077239259,0.0,0.0029115751444955,120.10515402513924,-0.0243676363754317,0.2097137808828957,0,0.03457251754986786,0,0.047678712885117755
92,75.26749083395323,98.84971799150436,112.79177426744592,85.64952268437081,0.1648973453061324,76.00376810641309,3.099942593408884,0.0960060762352673,97.92615329268465,-0.0415765615929899,0.0,0.0037111001719113,120.0787890037473,-0.0460711538144073,0.1988140451898013,0,0.05333478239498008,0,0.07400920451109894
93,77.51152043385528,97.79910248652918,124.1335148719074,80.25416020200934,0.1836168926701116,76.22198939123354,2.960277277829267,0.0709825711770948,97.93266543302086,-0.035064421256763,0.0,0.0044477728540185,120.2388086088174,-0.0488248256781829,0.1997670855481808,0,0.034446849986679955,0,0.04750235418069202
94,73.87595171240112,98.34068116328766,115.88351965371146,74.47291903006578,0.1803945923433921,76.3449824291486,2.771485658837236,0.0142204385873345,97.95108144815924,-0.0166484061183922,0.0,0.0052096518835236,120.19864309023008,-0.0592618603151152,0.2018490127969859,0,0.014398777168334665,0,0.019367391913702233
95,74.99045629145422,97.42315385933009,118.7354161364034,73.75800736850258,0.126824252593394,76.23125901339363,2.7541043107667824,0.0196689832793212,97.9546135335401,-0.0131163207375237,0.0,0.0041129243939402,120.13302139138212,-0.0574672456075754,0.197040223274248,0,0.01562433280779134,0,0.02108730594158115
96,76.76392285310574,98.3773666490339,120.16127114530478,81.01726250621483,0.2148060138532288,76.14106910487361,2.6879061693231603,0.0454390489759458,97.9834277859448,0.0156979316671908,0.0,0.0038904901202578,120.08049569798054,-0.0520314576575759,0.1939438140710605,0,0.017760535628866522,0,0.024085199370549055
97,71.85320686681496,98.09971199299338,129.08303081777737,77.19299823147685,0.2130527636089944,76.02669336713399,2.796425731974781,0.0118679036621161,97.97502772043148,0.0072978661538485,0.0,0.0033904681179484,120.22010411793478,-0.0362121356974979,0.1936053348836615,0,0.00996665826946589,0,0.013147467479450427
98,72.09580905187126,98.23651914108012,114.98075136484556,73.13124346655849,0.200255672832123,75.94773619505425,2.8744076531982987,-0.0242662206719481,98.00470118817132,0.0369713338937032,0.0,0.00228082012814,120.20598570180866,-0.0522457263434882,0.196279703185709,0,0.011412139373657674,0,0.015176019385290883
99,73.76394798268848,97.70298871664826,114.56161466199872,75.62565658661923,0.1882706433312426,75.76832355542992,2.8355905619213337,-0.0162959287679011,98.0214320143012,0.053702160023576,0.0,0.0018547693774207,119.9706007009237,-0.0471280664806991,0.1925404303532665,0,0.011675665504098258,0,0.015545845343301525
100,75.43208691350571,97.16945829221642,114.1424779591519,78.12006970667997,0.1292314628974793,75.84832510062186,2.789206068164205,-0.0373361146508722,98.00424770703395,0.0365178527563472,0.0,0.0001464502888084,119.96231350539648,-0.0657177745491352,0.1849781888962742,0,0.01319256426751341,0,0.017674622999799047
101,74.42653135562522,98.25162603237476,113.79703207579632,80.77971829524391,0.178967733861732,75.90338417560882,2.7423510471466335,-0.0677059843811656,98.0004359830713,0.0327061287936771,0.0,-7.028897104574414e-05,119.75040231125529,-0.0647241318982657,0.178031737329783,0,0.00862629614906257,0,0.01126643691739352
102,74.02059481276231,96.96829842376027,120.14231724209576,85.6228522040633,0.1828642741736615,75.75547719701777,2.719392228959924,-0.0622363229086644,97.96932796066324,0.0015981063856287,0.0,-0.0018678882310652,119.64516288826,-0.052715071607527,0.1798284302165359,0,0.006090366684571535,0,0.007707577148592472
103,75.32544729997022,97.71944467848512,112.99036282487474,82.04861704108882,0.159886136538919,75.70296040021668,2.711710259076185,-0.0571108886034068,97.96771913458134,-1.0719696277305957e-05,0.0,-0.0018213435341739,119.4216412433519,-0.0521728873130772,0.1774553546034167,0,0.007134737894991105,0,0.009173221495763707
104,76.63029978717815,98.47059093321,105.83840840765372,78.47438187811434,0.1919357144166995,75.6353231634782,2.6602429422306786,-0.0307386987514627,97.98266618572976,0.014936331452148,0.0,0.000947739173109,119.22265082455638,-0.0772265968849616,0.1786094668107474,0,0.018253659864845638,0,0.024777237547880242
105,77.81812652222467,98.09594886793651,125.79798144687749,81.5197982306912,0.2202025428407269,75.88916309596252,2.4813133392635693,-0.0541208868906461,98.01495960520865,0.0472297509310095,0.0,7.951021008331404e-05,119.33117169851177,-0.0663387592633511,0.1879472958354807,0,0.006329342906286286,0,0.008042950380801595
106,70.7057910069298,98.97417132239492,109.30442937784576,81.16227034235463,0.2943092950605265,75.84021449006221,2.5700224244267957,-0.11318209308746,98.0391868883922,0.0714570341145872,0.0,0.002867433227468,119.14832530836912,-0.0811759721157477,0.1958976239562104,0,0.009517106196591858,0,0.012516577382334255
107,80.64424840757006,98.51255457629088,119.2703128194335,82.95818082878375,0.2087288906415919,75.98538052120871,2.715157584812616,-0.0790914087528146,98.04988145707853,0.0821516028009057,0.0,0.004718821823309,119.17586366874312,-0.0835697453205594,0.1954652366594702,0,0.01375253875618846,0,0.0184604771440903
108,80.45878869019288,97.6730508058372,126.63807725802651,79.84023154566454,0.2128775195361382,76.07964415936044,2.821270716411786,-0.0388824417543859,98.045804958508,0.0780751042303933,0.0,0.0037076192490955,119.267726751919,-0.0680307971046553,0.1967274213298717,0,0.016918949904727726,0,0.022904139085721305
109,69.32992576159681,98.01365668992572,131.0459198334434,84.14479100404844,0.1962777042116916,75.78335312545725,3.046632722132593,-0.0676772008947315,98.0294947729756,0.0617649186979747,0.0,0.0040837903335658,119.32023462780376,-0.03409902872331,0.1975281274179166,0,0.010439806850697501,0,0.013811472324217838
110,78.9586125238025,97.97631464872778,118.1847506815571,83.29780720090994,0.1040614392350479,75.85539220948611,3.096579695608415,-0.0401979537859699,98.04749686291576,0.0797670086381288,0.0,0.0038435744056548,119.3980499597604,-0.0457984504657615,0.1950111250516734,0,0.018950707525193212,0,0.02575545674130949
111,79.50368722890934,97.20891161832694,112.83525458191455,80.33080001455428,0.1986743062275391,75.94014250344723,3.161989681240734,-0.0090344548356816,98.00232876697244,0.034598912694804,0.0,0.0028791093659655,119.33340517847655,-0.0611064678551112,0.1969817822882542,0,0.0358323393832221,0,0.04944671522956839
112,76.36857733803102,97.52980054175782,126.4527411288398,79.52310257493639,0.2030115104970513,75.96321441557808,3.162524204759681,-0.0080891351931135,97.98408055727108,0.0163507029934635,0.0,0.0036113741410097,119.5047629738494,-0.0547949706898158,0.1989965059205932,0,0.030534087936890768,0,0.04201128211466316
113,73.28492458731273,97.71961954651007,124.3257827506013,83.67899391596171,0.3231621056242643,75.70787351889562,3.05378674611804,0.0089897622971576,97.98034375198608,0.012613897708448,0.0,0.0039571800496097,119.58472754153745,-0.046852429554166,0.2153241028291277,0,0.021749644339083322,0,0.02968341442382685
114,79.327867644569,96.98188974857204,117.55503855210762,77.14610272757184,0.1903819517609438,75.9266145517052,3.0707460723621605,0.0120532744278537,97.94673797086128,-0.0209918834163431,0.0,0.0030437993605347,119.5552720398208,-0.0506244646319291,0.2151687265635521,0,0.023976240607973,0,0.03280816374894437
115,75.72480872441524,98.02374673412582,116.92131270895396,73.97354868342643,0.2150773671166806,75.8756062467573,3.0606111081585334,0.0199129794254419,97.94931727476232,-0.0184125795152994,0.0,0.0031133973150136,119.43960103626664,-0.0476436156932186,0.2146562089911475,0,0.024958849013833544,0,0.034187131726196314
116,77.98190664961247,97.87546407767348,116.41303918170284,73.95080803326402,0.1982644115147378,76.01861031122698,3.0552768955121117,0.0184411761361216,97.9248280290778,-0.0429018251998201,0.0,0.0020336267354437,119.3770080973849,-0.0513695747440796,0.2050517206365686,0,0.02815619414063386,0,0.03867420563660001
117,77.73460485326879,98.03878525515609,118.9966899468555,78.2947086141865,0.1415660981190234,76.00769720132952,3.0483032073151466,0.0436044385893297,97.94406552304083,-0.0236643312367732,0.0,0.0023273933371153,119.3422791319811,-0.0491058949631851,0.1983354413843118,0,0.036777041495993035,0,0.050772486466394415
118,77.48730305692513,98.20210643263869,121.58034071200817,82.638609195109,0.257141140725751,76.15535680555335,3.007484790351108,0.0328041981905668,97.9635110581146,-0.0042187961630304,0.0,0.0040230019284489,119.33541414005524,-0.0409454820692726,0.202761803503273,0,0.025639046140591776,0,0.035141703303667136
119,73.84951060733741,98.35793637234548,117.16992708631614,78.30880458156055,0.2375966516343387,75.99196570624389,2.994715904615195,0.0358304385609427,97.95817055565824,-0.0095592986193935,0.0,0.0036796050566807,119.2677959197267,-0.0412893487001769,0.2068936982455377,0,0.025455341366756215,0,0.03488389663431985
120,75.60613785589447,98.11351723943244,117.8020986221888,80.8180640112449,0.2395515973521523,75.95497151279554,2.992317808326706,0.0383343159549359,97.9718800458924,0.0041501916147694,0.0,0.0032732636017909,119.17255480830838,-0.0364908271084421,0.2204427140572482,0,0.021875857352722555,0,0.02986053859972736
121,73.6723959767554,97.83796591239552,123.20639509705288,78.01881571647573,0.154530627260263,75.68048278768445,2.7989376620677695,0.0646568926381163,97.9514700250167,-0.0162598292609175,0.0,0.003380724301453,119.23618834177032,-0.0295121635302643,0.2160283461605206,0,0.01695441858817455,0,0.02295391494594878
122,78.1198046908867,98.29572107587592,112.58792929470565,78.05057053606414,0.270139715546805,75.77555991624891,2.832666881777263,0.0775462329333788,97.9330034611624,-0.034726393115207,0.0,0.0033096563449256,118.97545646367584,-0.0251640782794147,0.2227411666654959,0,0.01906158821107295,0,0.025911063913212302
123,73.45669731509707,98.34011018023834,118.1203214004321,75.89814530195538,0.1299074468603859,75.64039914562362,2.8436957501139366,0.0745579705557122,97.95103705095272,-0.0166928033249007,0.0,0.0034303879444321,118.73232683312314,-0.0032902733271053,0.2034157007891081,0,0.015573136956258662,0,0.021015458968350872
124,75.12602278710037,98.15370178485983,111.62029490450448,79.63241749833725,0.2293428546900135,75.68206818144695,2.8260535361993133,0.0590708104162089,97.94480440500514,-0.0229254492724777,0.0,0.0035172592844044,118.53381250030094,-0.0068157352138818,0.2073117910820151,0,0.014007955382907769,0,0.018818922428094544
125,73.2312812798022,97.58769387478262,120.54206236676453,79.29934505688418,0.3095227812904989,75.62342901439187,2.8589584067120852,0.038489544846137,97.95028907218688,-0.0174407820907447,0.0,0.0018576165112588,118.52384760943796,0.0008936697467814,0.2167563324993969,0,0.010323206105610307,0,0.013647837764773841
126,75.61714499161793,98.1383003827556,110.30297295929064,81.65066009272729,0.1504731837434656,75.58520308567562,2.850838525235211,0.0463144775134745,97.94232019664427,-0.0254096576333466,0.0,0.0014173511578101,118.31018196631636,-0.0047881503196997,0.2119772097222697,0,0.013510347990578616,0,0.01812059270165097
127,76.68652838141699,98.59774032541274,124.45005063413215,81.15079042804688,0.1716851135198614,75.74631380282901,2.7680289909409135,0.0276818970444698,97.95892114105824,-0.0088087132193805,0.0,0.003117166431664,118.4761022340422,-0.001189482349117,0.2149891112623535,0,0.0087896171434451,0,0.011495637502207588
128,68.32615138355564,97.70168547069412,113.42681302103998,79.21141047616635,0.204982568254382,75.6206585472185,3.0140847437903777,-0.0453660133979381,97.9410933520454,-0.0266365022322361,0.0,0.0016303015448481,118.35154032877072,-0.0053578105588064,0.2097732540152166,0,0.0102149333757369,0,0.01349589053288107
129,76.95613937516599,99.04896966956622,111.13710717319272,73.9756446197593,0.17482621729419,75.72706492696774,3.002602111913672,-0.0495549085013762,97.98595938380932,0.0182295295316947,0.0,0.0020861625615013,118.26476916556966,-0.0205884168759336,0.2034962105812018,0,0.013013097646835779,0,0.017422764048232946
130,75.68768826021281,97.73718453300732,118.18193352049192,84.28231787031311,0.1224668284466933,75.73558497185799,3.002098832426819,-0.0518432826400208,98.00488359183568,0.0371537375580572,0.0,0.0011090756397169,118.19196998114116,-0.0134613055228098,0.1917877336906558,0,0.011992157932565263,0,0.015990002874720653
131,74.07507098225408,98.01620350667008,128.55553645838526,79.6598226438479,0.2034281487403013,75.72386962607894,3.0080632585160525,-0.0715842320953563,97.9970361743122,0.0293063200345642,0.0,0.0017407169786421,118.39509219777902,0.000437018021918,0.1966774858386596,0,0.009488979382297941,0,0.01247710491702448
132,82.07512584938152,97.66375720199684,123.55596226710789,80.31857075957559,0.1468848143136947,75.99235399396623,3.203875279010358,-0.0423551083438635,98.02021813358674,0.0524882793091165,0.0,0.0010268306305154,118.48308968934406,0.0086958007168737,0.1843519957153486,0,0.011477646611467395,0,0.015267950598863926
133,79.38186592401063,98.11163541796012,110.38842947273017,86.40198026324423,0.2236796215317591,76.12756794810093,3.2598668762949847,-0.0250866459506682,98.03329115823593,0.0655613039582903,0.0,0.000833554751719,118.47889442268315,-0.0178672598559161,0.1937292131824859,0,0.022953246637237933,0,0.03137251968346333
134,72.74814481654957,97.12888915368237,113.2843736617773,83.63288850638381,0.1540287882883098,75.99816278241332,3.3157961543384027,-0.0434222597000783,97.988567765585,0.0208379113073675,0.0,-0.0005585879039502,118.4647377912084,-0.033747482698683,0.1861978065423156,0,0.028907653501493196,0,0.03972878484501186
135,79.38359409392514,97.72697910059163,118.02199813377146,81.78579679526692,0.277496720250877,76.05034503480333,3.3574816481047036,-0.0090292933000799,97.97626877334017,0.0085389190625306,0.0,-0.002437619491786,118.4021982765266,-0.0288637409692304,0.1829952004383534,0,0.039368950185023496,0,0.05440990607405992
136,79.81670067030952,97.45393939982571,131.1917658088543,79.9907768505167,0.1608373353831881,76.35404202358265,3.268248654121679,-0.0215892179795893,97.9255943759212,-0.0421354783564282,0.0,-0.0028989352929275,118.66113154653404,-0.0125522006621421,0.1840316156023256,0,0.019753891736744793,0,0.02688262530709639
137,76.6345708077739,98.06766917394614,115.30522926015566,79.95341780466335,0.1838969241897162,76.22038610358943,3.167175055443888,0.0098082753786212,97.91076486250968,-0.0569649917679413,0.0,-0.0024043430767057,118.49423753555448,-0.0067693774940485,0.1852527966693111,0,0.02024639698291995,0,0.027573794809670867
138,77.70522863552515,98.49722368775446,115.34557378148403,80.96045799088745,0.2406758608684835,76.12860076843384,3.078775515379921,0.0486182672831471,97.93823729190692,-0.0294925623706916,0.0,-0.001870486173613,118.4961545226137,-0.0174627874169445,0.1888221259307213,0,0.030516513194722015,0,0.04198661816255912
139,76.94751802421207,98.32300309355728,127.6371469344009,81.62762690342653,0.1384567841783022,76.38252051052102,2.8002542255866145,0.0070141905769437,97.94854883869466,-0.0191810155829585,0.0,-0.00046189086645,118.5856690964132,0.0039124765260443,0.1851851826191325,0,0.006085842191603498,0,0.007701227588707768
140,70.16610617229955,96.81417031957056,120.97453602631188,86.84560702313654,0.2113729967302064,76.08943696547092,2.975949030557081,-0.0153255565635885,97.9098106943894,-0.0579191598882289,0.0,-0.003324774969357,118.66540099926604,0.0037692497171097,0.1940757994474838,0,0.006423530365637011,0,0.008175130697526671
141,76.22651706790187,99.02103482646396,125.2650001364937,89.89306433105125,0.2653571377141214,75.98019796010402,2.9056164259396704,0.0091053847349845,97.9702148013273,0.0024849470496803,0.0,-0.0006239184642921,118.72102852028816,0.0201169899095636,0.2002686983448658,0,0.005939748053854016,0,0.007496202742167464
142,75.08891694183197,98.14763997031044,116.36450229912018,81.1610432216142,0.1196258382719386,75.93754261356405,2.9091090980164607,0.0060336630855625,97.99080944894574,0.0230795946681183,0.0,-0.0002051854564849,118.78833583603142,0.0054149081601749,0.1975428007406902,0,0.007573786585388203,0,0.009789371409504552
143,76.26228617341783,98.11310196490297,121.4713308050307,78.67703266422366,0.2092316929266152,76.03678799976754,2.8659604105279617,-0.0101651345958684,98.0039255295588,0.036195675281192,0.0,-0.0002631248406193,118.8506232640844,0.0080263949511173,0.1960980078801758,0,0.006213616599889529,0,0.00788054298667085
144,77.43565540500371,98.07856395949548,126.57815931094122,76.19302210683313,0.2129941397124211,75.97371425844871,2.811334319662056,0.0215569174042852,98.0404813365896,0.0727514823119861,0.0,-0.0001249483794138,119.03077702637408,0.0154712839659178,0.201994543022587,0,0.006232393445889507,0,0.00790689394112364
145,75.7173968927151,98.08809491125136,119.275795616321,87.24598752748707,0.2390911435888655,75.97346719739204,2.811357273424761,0.0181866670903121,98.04262627582712,0.0748964215494965,0.0,-5.01257631441304e-05,118.94510423870364,0.02500072641291,0.1981539853563858,0,0.0059734456656880455,0,0.007543493124940343
146,75.66005426960626,97.66657564152422,125.61526598763233,82.87461051302299,0.1381524644560959,75.8960721180585,2.7860048055954523,0.0300159547684083,98.03566332795548,0.0679334736778685,0.0,0.0004508461222484,119.00017013312636,0.0416408552343725,0.1958854982636766,0,0.0055332206542836986,0,0.006925692391818867
147,78.972465481865,98.09895833367104,121.93633650217264,81.70418594897998,0.1339771693457861,75.9373341390117,2.8230930543158537,0.0625431899946404,98.03766909723932,0.0699392429616949,0.0,-0.0002335010053772,119.1351570793805,0.0377033098327414,0.1908935227792836,0,0.005713308455442525,0,0.007178423092483139
148,75.96896342648708,97.69626385618984,114.8018546079054,79.33264835438095,0.2260970782808448,75.88672281799708,2.8079169417261505,0.0734366907270337,98.02080767802435,0.053077823746733,0.0,-0.0013471810969464,119.06545305089736,0.0303435000986849,0.1894356445205197,0,0.007103505422094835,0,0.009129390627110974
149,74.35237889203685,97.797819003655,119.91841393826988,75.24391176309607,0.2148492336616593,75.90348509415374,2.796815168230988,0.049487958272461,98.002137099068,0.0344072447903727,0.0,-0.000774259861728,119.12845310342874,0.0267807080514447,0.1970748894688554,0,0.004929755146545241,0,0.006078804042824298
150,75.60420326830973,97.65686043212246,124.90691996137517,86.711159018982,0.2125246425172938,75.90342060790093,2.796822282881098,0.0455064371744603,97.986915205491,0.0191853512133803,0.0,-0.0017753020765506,119.13104700329596,0.0457838297363455,0.1971900540475641,0,0.0042320371874662015,0,0.005099644168977126
