time_sec,heart_rate_bpm,spo2_percent,bp_systolic,bp_diastolic,motion
32,79.663308197369,97.4393781299528,114.3736755509617,80.42613986821512,0.1993251387631033
33,77.91434563694345,98.4647049923954,114.53233856770164,79.62450178010656,0.147114453552205
34,83.04809186377206,97.93393170554924,118.29345076895076,78.00154562710907,0.2411272456051594
35,73.68404368729891,97.7381343486143,122.67271806728095,80.9872372727234,0.1389578175014489
36,78.90942117404077,97.32071299237126,123.3128127493996,85.26037604043121,0.2104431797502377
37,72.63508842369852,97.46013183936208,120.70652562052403,85.13836287474055,0.1020164938060112
38,71.0536065749648,96.98910068001902,115.82785633241176,80.57505857243434,0.1335906975550785
39,70.30665742283304,97.94935964064923,128.6847147150965,79.66115826854859,0.2098430617934562
40,78.21060205993825,97.70078120970948,114.6397096907848,80.63094083044672,0.2369233289997705
41,76.9574092022498,97.51670605450734,126.5117037242688,81.2360277310974,0.2085684140594985
42,73.94123078566855,97.84934568496685,126.45668262181371,80.9670999854549,0.194217585880588
43,70.92505236908731,98.18198531542636,126.40166151935864,80.69817223981241,0.1849448152205355
44,73.77792196489769,99.04659896610497,117.7778335353854,73.7054817158328,0.1260739004816286
45,76.11683782356027,97.2440582902184,119.28672900955398,80.32539553338705,0.1640077895802645
46,78.57135167189809,98.57969052165026,120.27521278640522,81.90725438009842,0.1769680614520106
47,76.65332676069687,98.48655078050754,117.61801119699244,78.04063223197437,0.2528561113109458
48,77.21884991115533,97.61045363031164,121.12629226747548,79.61810942285561,0.217180914478423
49,74.62487612816994,98.10161797729302,127.89544728035604,75.5539784771955,0.1118479922318633
50,81.7037635087716,97.7711833753312,113.51583076416011,74.99874566816274,0.2162041984697397
51,73.16253751133327,98.09284429020936,116.71394145894456,80.84326031183676,0.1807458859791841
52,74.0212977617673,98.75456550670228,116.17127340646871,77.08174793704954,0.166153899984702
53,75.07586044139403,98.30280311631566,119.52790868931976,72.8926973536959,0.2305838144420434
54,78.322250652973,98.25430418661672,119.32236865510563,75.55288680346223,0.2515499761247975
55,73.54397860395501,97.78484534002268,123.86157292220354,76.13448362483173,0.2465640059558099
56,76.47151683346698,97.25797166753784,120.16861551460688,83.09832199092696,0.1580391238388681
57,75.42347571630495,97.93063787248491,121.08042787108344,79.80595659914889,0.1845393812074393
58,74.3754345991429,98.60330407743196,121.99224022756,76.5135912073708,0.2165631715701782
59,77.66540214336683,97.23641607170518,121.22702030602906,77.64893638011536,0.2487772563561179
60,73.16216024705128,97.47245531591165,123.51656530728796,85.2483376644289,0.1760412881077355
61,72.93321776790853,98.06313386811703,119.38838308933629,83.7444097407878,0.1907170511668091
62,76.27322927110362,97.50767260757635,128.23184198037498,75.52775828807269,0.1446832512996985
63,70.9648818892418,97.6037382764424,132.70809923359397,84.6541034385053,0.1401896687959664
64,70.18616057494857,97.78820070913592,123.53115487383536,79.67748476620076,0.2406262911197099
65,78.40215876410394,97.31719129790493,121.1399558185453,83.19844650422498,0.2678120014285411
66,79.469620108706,97.5129390768918,123.12291154658622,79.34676817999397,0.1963994939209833
67,75.2844789990035,98.35171395839366,114.49483457058176,84.7433167949687,0.2501766448946012
68,74.46452421426349,97.34631510888453,120.90052733732708,75.3615175538408,0.2180818012523817
69,79.14632717141858,97.20106393275258,116.34337696525697,78.97819827447394,0.1677440122697438
70,73.03204055774751,97.68498751023306,122.54988458620166,84.86583911159647,0.2180697802754207
71,72.77475910601646,98.36597775125492,116.36820346011426,70.42956740721095,0.2769018283232984
72,78.45780417049411,97.90153909600156,118.27611277320553,79.81575438350214,0.1982086980445024
73,76.90095120400206,97.7677094609422,110.64014547238472,78.42581472050725,0.2782321827907003
74,78.65941688933292,98.0221793987578,114.13377155026166,82.73864492217498,0.0690127447955127
75,70.20292854769514,97.12714628357016,121.77436901468025,84.27965374164388,0.2410951252187612
76,72.17424918393878,98.24735282688752,115.65576960840784,82.92113527722786,0.2043523534119085
77,76.28926747317539,98.19171751570182,125.31886991892787,80.96400101358898,0.1850496324767066
78,77.63087954564097,97.79534576295214,115.23055455793344,80.16225819238144,0.2045880388267751
79,78.21865677869248,98.5029622558982,122.26627250642883,78.6291575140804,0.1006215542699553
80,76.79744000293665,97.43625195052348,116.1906218551412,80.83989048609853,0.1890164056081244
81,76.96117841007582,98.56395449662678,121.92734887516762,85.83861931834204,0.2178556285755873
82,75.67641997410557,98.07724683279764,112.32606335452432,76.67795080688984,0.2738947022370758
83,80.94515148778669,97.83172370506092,117.7340851218522,78.3916740995037,0.1740864890863176
84,72.76563666028109,97.99006318231584,115.76893357356133,79.69796010973278,0.1595753198553406
85,77.2550578728526,97.94636761709452,124.4161628765449,84.00373071678267,0.1749121478207732
86,73.69178471552188,98.61014144820886,122.31131232227102,80.89320935820882,0.2457701058851037
87,78.06199815019329,97.4616604362645,113.8371197269226,83.93392758218076,0.2164375554829842
88,73.05751493020982,97.6187403804267,118.9840963168956,84.1364399620144,0.173511989811648
89,78.75124358662131,98.51815144603624,116.13841078638583,82.36814730327993,0.2256633716556678
90,76.7159636593449,97.70223253240808,124.75128596934272,75.74402553373778,0.204853877467402
91,81.9070577300878,98.4502665386658,126.35762073826967,86.64437564758686,0.2484322495266444
92,75.26749083395323,98.84971799150436,112.79177426744592,85.64952268437081,0.1648973453061324
93,77.51152043385528,97.79910248652918,124.1335148719074,80.25416020200934,0.1836168926701116
94,73.87595171240112,98.34068116328766,115.88351965371146,74.47291903006578,0.1803945923433921
95,74.99045629145422,97.42315385933009,118.7354161364034,73.75800736850258,0.126824252593394
96,76.76392285310574,98.3773666490339,120.16127114530478,81.01726250621483,0.2148060138532288
97,71.85320686681496,98.09971199299338,129.08303081777737,77.19299823147685,0.2130527636089944
98,72.09580905187126,98.23651914108012,114.98075136484556,73.13124346655849,0.200255672832123
99,73.76394798268848,97.70298871664826,114.56161466199873,75.62565658661923,0.1882706433312426
100,75.43208691350571,97.16945829221642,114.1424779591519,78.12006970667997,0.1292314628974793
101,74.42653135562522,98.25162603237476,113.79703207579632,80.77971829524391,0.178967733861732
102,74.02059481276231,96.96829842376027,120.14231724209576,85.6228522040633,0.1828642741736615
103,75.32544729997022,97.71944467848513,112.99036282487474,82.04861704108882,0.159886136538919
104,76.63029978717815,98.47059093321,105.83840840765372,78.47438187811434,0.1919357144166995
105,77.81812652222467,98.09594886793651,125.79798144687749,81.5197982306912,0.2202025428407269
106,70.7057910069298,98.97417132239492,109.30442937784576,81.16227034235463,0.2943092950605265
107,80.64424840757006,98.51255457629088,119.2703128194335,82.95818082878375,0.2087288906415919
108,80.45878869019288,97.6730508058372,126.63807725802651,79.84023154566454,0.2128775195361382
109,69.32992576159681,98.01365668992572,131.0459198334434,84.14479100404844,0.1962777042116916
110,78.9586125238025,97.97631464872778,118.1847506815571,83.29780720090994,0.1040614392350479
111,79.50368722890934,97.20891161832694,112.83525458191455,80.33080001455428,0.1986743062275391
112,76.36857733803102,97.52980054175782,126.4527411288398,79.52310257493639,0.2030115104970513
113,73.28492458731273,97.71961954651007,124.3257827506013,83.67899391596171,0.3231621056242643
114,79.327867644569,96.98188974857204,117.55503855210762,77.14610272757184,0.1903819517609438
115,75.72480872441524,98.02374673412582,116.92131270895396,73.97354868342643,0.2150773671166806
116,77.98190664961247,97.87546407767348,116.41303918170284,73.95080803326402,0.1982644115147378
117,77.73460485326879,98.03878525515609,118.9966899468555,78.2947086141865,0.1415660981190234
118,77.48730305692513,98.20210643263869,121.58034071200817,82.638609195109,0.257141140725751
119,73.84951060733741,98.35793637234548,117.16992708631614,78.30880458156055,0.2375966516343387
120,75.60613785589447,98.11351723943244,117.8020986221888,80.8180640112449,0.2395515973521523
121,73.6723959767554,97.83796591239552,123.20639509705288,78.01881571647573,0.154530627260263
122,78.1198046908867,98.29572107587592,112.58792929470565,78.05057053606414,0.270139715546805
123,73.45669731509707,98.34011018023834,118.1203214004321,75.89814530195538,0.1299074468603859
124,75.12602278710037,98.15370178485983,111.62029490450448,79.63241749833725,0.2293428546900135
125,73.2312812798022,97.58769387478262,120.54206236676453,79.29934505688418,0.3095227812904989
126,75.61714499161793,98.1383003827556,110.30297295929064,81.65066009272729,0.1504731837434656
127,76.68652838141699,98.59774032541274,124.45005063413215,81.15079042804688,0.1716851135198614
128,68.32615138355564,97.70168547069412,113.42681302103998,79.21141047616635,0.204982568254382
129,76.95613937516599,99.04896966956622,111.13710717319272,73.9756446197593,0.17482621729419
130,75.68768826021281,97.73718453300732,118.18193352049192,84.28231787031311,0.1224668284466933
131,74.07507098225408,98.01620350667008,128.55553645838526,79.6598226438479,0.2034281487403013
132,82.07512584938152,97.66375720199684,123.55596226710789,80.31857075957559,0.1468848143136947
133,79.38186592401063,98.11163541796012,110.38842947273017,86.40198026324423,0.2236796215317591
134,72.74814481654957,97.12888915368237,113.2843736617773,83.63288850638381,0.1540287882883098
135,79.38359409392514,97.72697910059163,118.02199813377146,81.78579679526692,0.277496720250877
136,79.81670067030952,97.45393939982571,131.1917658088543,79.9907768505167,0.1608373353831881
137,76.6345708077739,98.06766917394614,115.30522926015566,79.95341780466335,0.1838969241897162
138,77.70522863552515,98.49722368775446,115.34557378148403,80.96045799088745,0.2406758608684835
139,76.94751802421207,98.32300309355728,127.6371469344009,81.62762690342653,0.1384567841783022
140,70.16610617229955,96.81417031957056,120.97453602631188,86.84560702313654,0.2113729967302064
141,76.22651706790187,99.02103482646396,125.2650001364937,89.89306433105125,0.2653571377141214
142,75.08891694183197,98.14763997031044,116.36450229912018,81.1610432216142,0.1196258382719386
143,76.26228617341783,98.11310196490297,121.4713308050307,78.67703266422366,0.2092316929266152
144,77.43565540500371,98.07856395949548,126.57815931094122,76.19302210683313,0.2129941397124211
145,75.7173968927151,98.08809491125136,119.275795616321,87.24598752748707,0.2390911435888655
146,75.66005426960626,97.66657564152422,125.61526598763233,82.87461051302299,0.1381524644560959
147,78.972465481865,98.09895833367104,121.93633650217264,81.70418594897998,0.1339771693457861
148,75.96896342648708,97.69626385618984,114.8018546079054,79.33264835438095,0.2260970782808448
149,74.35237889203685,97.797819003655,119.91841393826988,75.24391176309607,0.2148492336616593
150,75.60420326830973,97.65686043212246,124.90691996137517,86.711159018982,0.2125246425172938
151,79.2857102610017,97.28366435513016,123.34708095593444,76.70715899410365,0.2173224104748488
152,77.60646232086935,98.0729182351077,119.79873550789586,82.91724726615311,0.1659987639210754
153,76.55797191946225,98.29264971825818,110.5414280551425,74.79719292098342,0.2116126848580501
154,77.02026599646682,98.2574417980382,111.0200425929514,79.13860526068689,0.214653623664934
155,74.42718102053476,98.40996262631762,112.08347205186442,83.97182852181186,0.1642824290986816
156,76.39339116834283,98.16217010500743,117.44778896616724,79.00122331013283,0.2932887255572378
157,74.51660435850545,97.73363725089156,118.11441063153276,78.52620049853589,0.2236916460455894
158,75.06146187043504,98.4198319322156,112.62294299452988,80.04254507339472,0.1404348251398675
159,80.60658143114547,97.32124123007904,125.11256396848007,74.6559884302603,0.2328276804316915
160,72.78512946637561,97.54966430874376,113.68115461389728,73.90341237181593,0.1512659164886339
161,74.54584861403765,97.51789996428838,113.14720478966495,82.85694593077571,0.2393542301871226
162,72.97420753282331,98.54002802956964,120.44117876942974,78.3111602975288,0.2579297789503702
163,74.54262888279072,98.39184032404607,125.35772593424778,81.39194618306581,0.1589658840824145
164,76.11105023275815,98.2436526185225,130.27427309906582,84.47273206860284,0.2481688064622161
165,74.63313114599579,98.53596493260588,122.91272527251589,84.79457043598185,0.2206390463468249
166,81.90884606531752,97.560358608794,127.8991485936181,73.51596686169465,0.2411030079997245
167,76.13714488309398,98.1742975599305,113.9397167413672,77.2086828469844,0.2948396491326974
168,80.13251761087606,97.93741278580842,130.798696303305,82.15034122817522,0.1877305941998565
169,78.99716545699833,98.42344105194246,110.69257774722256,82.2120066876146,0.1623131917821255
170,75.420561629087,97.9423878837239,117.4808037305616,88.99775033678516,0.1555242785187238
171,82.40264995534838,97.80752855579496,122.80326259789388,76.36954586706767,0.1592094857517281
172,77.12659770037583,98.2704542592805,111.97391492152028,84.67267360581639,0.1961449145292948
173,81.00086617486913,98.4380845835956,115.36474954037332,81.48909844015417,0.2170575987408322
174,80.62992241228255,97.6658274025766,114.57038735355182,73.43905653334612,0.2138345399665009
175,77.8694483759148,97.96946216432382,118.44889496375131,77.80873905309362,0.2413591624518012
176,78.60472974745433,97.47077968317916,127.10791428336336,81.0501120492933,0.2006500945938953
177,78.70863587946248,96.75096949125351,120.08412533143904,73.18253316681493,0.2726767038578658
178,72.82505418362535,98.10022981570688,117.68468027882992,71.70437598011341,0.1867671583381022
179,77.4348190651064,98.30445267812732,105.578378164109,72.95502968545343,0.3360084583294809
180,79.78038771071934,98.13103340454336,122.3337760241929,81.03653462033735,0.2312833673882503
181,80.63687889183791,97.02521914112282,123.95007704489088,78.06133096506625,0.1571421221791858
182,73.82442787609283,97.82457528496175,111.49990116094894,77.52017721074553,0.1464553750969444
183,78.09592049032217,96.89082611997446,119.6651382013874,77.65751265933709,0.2241236207621592
184,76.72432079051744,98.68485055382708,120.96504095166024,74.30351035336825,0.1888268607337074
185,76.23376909565565,97.45697270894097,124.82300878651849,78.17438726863956,0.2357000247046046
186,77.57432475157135,98.62770180472997,116.37615770877262,72.71840780771265,0.2236618812286772
187,76.97642679343863,98.47293482184207,115.62319819457602,84.75056455743562,0.1963585543671563
188,77.6860325625764,97.54970482373196,117.7175135076582,86.76931888270887,0.1576603140965797
189,80.16199997629143,97.43360752436612,126.42218526388692,70.69574514644331,0.1242576387657067
190,78.54898239518066,98.17518510819318,125.21922721086337,78.12348136270364,0.1776742523966489
191,77.56711623227233,97.57783798140846,119.89327348913793,78.3839542774608,0.2428199397161736
192,82.01292799206583,98.0512423210791,125.09888263594144,79.3020619735319,0.2107046872065102
193,79.25725798856395,97.75858620459654,108.1565439657392,84.0061216974976,0.1377130610644006
194,76.12808053409502,97.10942079276718,123.95827103046764,78.13515687122428,0.2086590462925591
195,72.82534941665932,96.88476599043776,114.40616918593076,79.64699414907486,0.2192658689864418
196,73.08583698647895,98.1133421242473,128.8351224719793,91.91621985520555,0.1558071281899433
197,79.19842164716226,97.71922112683468,114.67877644033388,79.55482836957877,0.2076862552972764
198,74.47562270119384,97.72345509154292,115.73618917383178,87.06495944119763,0.2029104359223
199,72.93790900087207,98.3479319195469,122.81211865065588,82.00795062955534,0.1428514851084688
200,74.19318419215426,98.58672113831622,123.29477067390518,77.7851640276966,0.2178893680174141
201,74.47364444836172,97.8637276393191,117.76833960616408,77.11706405129827,0.2280392263184117
202,79.26360834515246,97.82970064654506,121.85702017211516,79.97090962000118,0.2541525621587638
203,76.23158974950942,98.25007151655694,122.47689907664244,75.49410750101377,0.2526901026017452
204,71.76591912802166,97.3215322151502,121.96557328029016,76.5445361344172,0.1311165316021454
205,76.12429068581419,98.11157652737384,117.977225412208,78.30775759589689,0.1531087480042438
206,77.18719018845401,98.27594298591109,122.52605512042844,81.17337416770891,0.225751763360433
207,75.08196051234489,98.34011510420882,127.03185202508249,87.30398884696419,0.2256892975456104
208,79.98805122569098,97.03162364874876,113.87255760390586,78.06018229280694,0.2257523843153024
209,79.92613237837298,97.2962460111685,117.00441788285437,75.77429545323938,0.392636574532736
210,79.86421353105499,97.56086837358826,120.13627816180288,73.4884086136718,0.2285445255346583
211,78.51969736509814,98.0499434772046,114.71887979665983,84.24115456354927,0.2567782820090299
212,79.4480257780141,98.240372289884,110.9829813288637,73.11326970029218,0.2477000881746601
213,73.2706557469944,98.748355203723,125.46561487940978,83.19354588840574,0.2325695625652899
214,76.53572584438012,97.75251725981596,108.85605866986874,79.67630018687278,0.1842365377679827
215,76.44405003280441,97.7512137508454,117.98808651237832,79.51738822904085,0.2379484610246633
216,71.82069841570527,98.57483600943938,123.79472159879336,78.79894112832467,0.1613587392731214
217,79.58239490429521,98.14828846926515,121.33349894751036,74.7949895024316,0.1881590696629995
218,73.73131506592168,98.633825755594,118.06375317010524,75.00691796052479,0.1757318226085448
219,74.54582574008235,98.14436400150493,114.5128021173252,83.34608062415593,0.2040937069693161
220,74.08644896194666,97.42144169064336,121.71933906573967,80.04774712072555,0.3157329283336754
221,77.82173553761622,97.3334358226111,115.05802780766564,78.76977305927495,0.1066367403704126
222,72.00026087048799,97.22424387547052,121.32966293159132,81.77359180254423,0.2343130095187257
223,77.65751783249257,98.33102591737924,120.70458824117378,80.40524113288501,0.1193642064405174
224,79.3215826964596,98.5942984115435,120.75516454527568,76.82827380024048,0.1764034067105283
225,78.32518717153093,98.9246810706932,116.79840620410292,89.84398490337033,0.2544475298483683
226,78.50649003867964,98.42155266616162,130.17504554667394,82.96302551401243,0.2032140009547731
227,78.26267886539806,98.58141928876748,121.79103316935188,80.50827429343822,0.1461127611035347
228,73.2578147868438,97.70999183367316,118.60645537890176,77.94555479114425,0.1642348145370016
229,80.88001145701664,97.42179209162808,121.32135286530902,83.81103875677677,0.2339798874467338
230,74.72078672006496,98.42503966620878,116.12769178037846,76.84972852109561,0.1634816684141432
231,76.22068630626356,98.2088403761197,118.06847750761048,76.51290103612294,0.2108229294790987
232,75.36439284473562,98.05372218717044,131.95959966059758,86.77330254296153,0.2022785919951907
233,77.60216558294032,98.1936857403165,116.16309596778844,80.12270070428283,0.1674199826197091
234,75.45479839102178,98.1615927412291,119.61113649867792,76.94660325313956,0.3071972044662663
235,76.76117184832117,98.6419084299268,117.71947575125115,80.02274279215871,0.2316959511159005
236,71.95898151571726,98.64749279240849,114.80183028587612,83.4007462153935,0.0987428706671196
237,79.9037411529111,98.27211017617016,122.10542495109902,82.48501781582077,0.2093227157384714
238,78.13633198773857,98.42290143628146,120.18236088327104,83.8970490523458,0.1669106767615806
239,75.75722784214827,98.2570312762124,124.55513654499964,75.00177638904208,0.2426216667398112
240,74.67263863480221,97.76941513398268,124.05288960165002,83.79659664669938,0.160373963078365
241,78.2422073701386,98.37828233745655,124.50353859520996,79.28376489579541,0.194263177926655
242,74.39512809228209,97.30275246557036,115.40898313574505,80.3564030668155,0.2252493639490228
243,77.01458907457894,98.52694577614794,123.20480399601549,84.83797797457912,0.243287759708506
244,79.42696781552434,97.40273853011698,123.32635753145048,82.81090269308515,0.1399851796472112
245,73.80054773458393,98.14290164339737,114.89468500896572,81.40420992381871,0.1832749382079526
246,77.29282847828617,97.57742302078692,118.4069187888638,72.06401326741218,0.1762527344419522
247,77.07413283684444,98.2766944915372,112.71943951760515,79.81799257847885,0.1673335383713144
248,76.6494470919967,97.98303738703603,123.34811316190142,76.86129844971799,0.2882727120140548
249,74.9719636331453,97.20262202091834,123.32511234721989,82.84418121758945,0.2202490855480477
250,79.56676038914097,98.21034981550925,127.15181399559178,83.96383274814265,0.1369558022832477
251,74.86333363427579,97.71103961158364,118.85600746092828,78.79187590886895,0.2458930973527388
252,71.62545656790508,98.44057336040667,122.257347932819,77.33183409684526,0.3061078098506317
253,78.61623180618402,98.0006628443672,124.93867550512654,86.22520318206374,0.2516232630275573
254,72.23141665742992,98.197710492694,116.23054235722654,77.58740973194523,0.1240315017022993
255,78.25954153031161,97.5212155224924,115.4701742934115,75.221849971855,0.1757882963566874
256,80.77828802184044,97.70533388428632,116.38557399461918,76.66931538792423,0.2633455574593311
257,77.99790815541758,97.77068068194946,118.25352265897388,77.78000244754315,0.1646165267190609
258,79.7106444938133,98.42835124012127,115.64722822176924,76.5545477882018,0.2221909714073114
259,82.66795633905001,98.83868854390276,116.60086145019388,83.3815655331123,0.2387317026714668
260,78.93510601443697,97.59741412412856,124.40457584516622,71.20834621770396,0.1536534764210958
261,77.31863457547342,98.53842407232884,119.51826684252852,76.46975835421789,0.19702373219691
262,80.15733998738038,96.91516129113715,121.53349186829718,79.81001021818055,0.0379366329965463
263,81.26633355937949,97.40290529945383,117.24641605940712,80.84098488000917,0.1487806179332855
264,81.56822456713101,97.52061077190662,116.9181728540883,86.76733935009834,0.187371592430342
265,74.45035022352003,97.32374565527964,121.42777944770198,86.18095085105475,0.1376108409017575
266,72.83460162901444,97.2082058051062,120.63031164001704,73.59705137622183,0.2816205651965818
267,74.20579696773557,98.2064994560689,123.88993339154034,72.36780823772168,0.1284929311019683
268,78.3097033327769,97.89296615113606,126.50796499001996,80.099885049484,0.1779977756651508
269,76.86846133406216,98.18970269880256,116.54293897861798,77.30725905414765,0.2065370288643045
270,76.21284998400898,98.34523634306076,124.30592268881892,75.23189463206725,0.2720636644533057
271,77.5448913027825,98.13280849658626,114.60096916153418,80.06448358984262,0.128206892441028
272,72.32622716203775,98.3288815880752,130.3688934140164,80.92278927333774,0.258158187607748
273,76.77391272473473,97.96523385687888,116.06847973430835,76.6441262414233,0.2005116530509793
274,79.37181891932069,97.40650330584712,123.4531528487838,77.50366101985003,0.1509245674476024
275,78.15051448671714,98.5289070904104,114.56379830627668,76.95183389044941,0.2231051737131635
276,78.4894197255318,97.70544393360944,119.239545569266,78.35403503511488,0.2099529847786735
277,80.93696044652096,97.5322018506188,127.7286657107676,82.16577639755894,0.1699891561420602
278,76.17203423153967,97.9110410620978,115.91147924006964,75.68837655539366,0.2034901042495009
279,74.2579335668278,97.54359454035176,131.02093083943112,77.4372600260096,0.180734320156912
280,79.95372987942503,97.79128480900528,119.97362201445478,78.402871427658,0.2056758672625624
281,80.08328655307079,98.17202696078174,124.87856268991332,79.97299037937944,0.2331065337260523
282,78.55590886113407,98.17417086962308,122.01472286751802,81.10393797164988,0.2793008408072676
283,75.44902428236502,97.5510849667872,122.28520032798184,88.16903136204317,0.1381092250586575
284,77.06937500226338,97.75614731352564,112.86943141428448,82.28850287043356,0.3066516687328133
285,71.8592945606119,98.53716650238512,117.63573603510976,82.38372538815666,0.1023956100238749
286,79.63468646792617,98.24820005886696,125.97988231241852,78.93354794688184,0.1924107452482208
287,79.77802266069891,99.03753251967429,118.27839399115,76.08053681721027,0.2294158603242288
288,72.5065318267845,98.59006408687075,120.69416041358906,77.88714394060086,0.2140495933867516
289,78.74016752919145,98.57214653427997,112.26288935815424,77.15867003914043,0.1688650240089703
290,77.48918088343176,97.3060657247721,117.31211529499627,81.56892270221826,0.1895938874821362
291,73.1150236138344,98.3819301758167,125.61519648815732,73.39487430550507,0.1753499532670583
292,72.5304958135594,97.97344659915154,113.5868528403653,82.37013487834898,0.1705317621527894
293,77.75353354579326,97.72450909823088,123.58539518498084,79.5310416422559,0.2424801048510512
294,75.27406790971784,98.08400767026626,120.88889069292492,82.93339293075616,0.2178507742982524
295,77.39087653501775,98.1672117328842,119.74463399065743,79.66395703569358,0.1653545202369673
296,79.50768516031765,98.25041579550212,118.60037728838996,76.39452114063101,0.2449799937716625
297,77.87151832059715,97.56076309932897,117.54485150961008,78.37332512384623,0.2153649760438304
298,78.18991893898303,98.37122945679631,117.99014513971518,78.27740298898469,0.240643105941948
299,80.55158154249031,97.681206228962,124.6487011240558,83.22539364429971,0.2314814420961806
300,83.97780848188214,93.51039442818217,117.83978092877612,83.18721933222827,0.955968881589944
301,83.02807386815188,93.25037783496144,129.03795161096153,87.62009233414167,0.969409580126199
302,79.02826969274774,93.2926197428322,121.49766251521606,78.01803142192841,1.0347833123922106
303,91.10878658838122,93.78517435622028,117.11869035485864,66.60979761404963,1.0279371454077206
304,78.4008230999536,92.88195600879206,124.86682976242808,78.36230970787673,0.99637355243784
305,75.44883953134513,98.97259753713848,123.11947971538288,80.92263170083343,0.2058663691654391
306,71.81301466288896,97.08945696535277,111.72911779886172,82.85812276420867,0.2638832447894212
307,77.76414783244044,97.70116615837256,114.82764321491231,81.21441708513488,0.1704214305582085
308,76.9845196908058,98.18510594497089,119.42289849398794,78.0148898676412,0.2273548690585018
309,78.57470196474776,98.29215708321766,112.081960327899,86.85665742966222,0.1898903673783053
310,71.05646014581032,97.94976213971415,130.45264950985808,75.8650567977511,0.189115939838639
311,80.05567778133334,97.97130464849924,124.1111609101967,78.90142060575265,0.2549388425993595
312,74.2026032307331,98.2052750426638,119.93333576481768,75.68036063655677,0.2412708174494015
313,76.17388437364336,97.88446526127116,118.28646723193368,80.07830704836068,0.2406754818000319
314,79.58127934737698,98.69659062896746,117.001681728205,86.35602303509148,0.2652739403577164
315,77.13783183089318,98.4196745571158,110.17983921014545,79.43629630440475,0.2010501920816379
316,77.57242728498376,98.43641217550282,111.33563174177183,79.46080059162608,0.2340976485647482
317,78.64001626389424,97.5169216383148,129.50560365633802,73.21615196649097,0.1844866621703272
318,77.74249056266765,97.96030578779715,127.86799819616292,78.852031256836,0.2162083176244221
319,75.27981090475392,97.84976702563964,117.1211112253798,84.6019482001334,0.1934928472816157
320,75.88021396147126,97.49719931215526,124.53999578091228,78.9990553373717,0.2048497982496359
321,74.63248860652175,97.61418821663267,123.83071778207824,81.71095682037245,0.2297578512718457
322,73.38476325157224,97.7311771211101,123.1214397832442,84.42285830337318,0.1590889658383263
323,80.03957487070377,98.32770191492511,112.87411117749647,78.74574354811774,0.304619363784273
324,76.87415471373843,97.46490421855285,110.9591103873492,85.16821452890849,0.1496991309250149
